user_unique_id
67095147487
57332454877
62064185107
55761043965
59213554759
37748928921
50411919150
58649225132
67357672490
53267351970
47973367461
61839455781
40062771982
68915713821
57800753155
53456779516
59914037707
34655990733
69031876214
67097280191
35269158123
21975631873
66577100234
62727681088
61334240369
55320516728
58455159799
34713221456
68957471060
60590842424
53844557342
49647304364
69096512976
37250981137
39900056773
48408095102
61063563568
66797921195
58503435178
51007098222
56336439537
61180931909
68920444915
42057675408
43567248078
56944598691
58838351016
67209700969
46209499501
58719318214
57431163332
57874752594
48134330845
66597893286
40993842484
38149825490
69240002453
67843282386
67571185829
59888871994
69008432514
48456033531
48526371208
43640921385
6595922043
66945432138
68496636578
68488790745
60933026700
69211979267
40410720958
40630960479
51459805022
60716181235
58934410033
58128916186
57949114216
57955979283
62052510577
57964676074
59225007717
38819099810
68764626728
56318890050
68666013433
68549728828
59172330133
68481086579
66767274904
66604971431
68602346614
67764533354
68203052307
59810463067
59212920021
48517177039
55288753266
61171349827
58700775958
38527350158
68427481886
62783098224
57889291557
68912487842
57948398706
61194628695
56343551800
62100269001
66297127714
66101484853
61520925332
68654730846
58888595936
34679775348
38968309304
51792152321
41192949812
58554121872
48704480118
55366135205
51697769437
49171351873
37201897904
62259835538
68590374703
47984595801
49809148555
48086399130
67019926032
48479258480
68393867056
67301834391
60121721382
58993861282
56511013582
57690816053
58229353206
55352281011
36605901525
55536344996
66642766703
50781830308
57746578373
30894055961
53622304184
69157486851
40119480034
39980260530
36711939507
68784665979
66674320627
56737910926
37242242865
68704468041
49968475968
54872894322
68959184033
39462730740
52480382468
68591099444
67208654436
50218006439
59044763250
34921035421
58112585346
53872209585
60484003212
53038300129
41393946993
68445774125
68296577412
58608822539
58913637524
68317760996
68628586616
36052025322
36326989132
60980235331
67568872295
42304575943
68231938201
56052584245
37588281200
61037021673
66894492128
67918129318
67580744931
52737242566
34888181412
56723958402
66869630589
66012212823
68793414182
49330380334
66215551586
48552546211
49104548940
57891755263
59024889154
61192363833
25635766664
30442051448
37065059454
67569870297
27066837721
66079932717
68246905905
67007987651
54108384147
62746314258
66869984653
67004670196
46669172377
37174901995
35071365053
49782867729
59226785714
58600793344
67930179474
3406242156
66571482359
66670649594
62761416850
51061047730
68601355634
66869821306
57037995568
41502121404
67357681052
28721653711
25582925983
67228569549
60791982637
56166070413
54214993686
57527887856
62772236737
62689288299
55226085985
57607238462
68637610897
53939823625
66369005546
48259041253
34868387090
42842853252
53644356188
66058502400
35188541430
58408079812
43993661757
60632564330
35099162608
46817719132
36757392648
66661666327
55035107469
54162054546
59620021922
67143013146
55249247720
48634571579
53625596298
50607921267
61903644911
41592461878
40051294260
41117181223
66002363323
66645648927
40262080562
39676113894
67621552457
55475407934
35205767754
38183083668
68296443260
61329164065
67734365493
68371445315
40053046328
67886823918
68184782662
66877104853
59854612197
39250165185
54204771168
60080717759
68288064985
69319726556
67372232255
38726605077
49151207294
10350198255
30992517045
56466605070
40092273949
67038927150
40684731461
51529071627
57098395520
47969704327
68867724795
43791614133
47373545918
47845527800
36151233236
55045939369
54676302835
60066634076
55703131352
61923341841
60174259307
46152147384
46463071611
58273252090
67039041872
53910810569
35147586119
67733247716
48007478619
56648725176
51189249115
38735817267
50816374876
61402832335
59557495348
35127544287
46547246959
68685304859
69318985871
69052696375
67100243311
57647690682
47331347366
59991893908
49455174886
46193044801
61368870625
58711530751
22359330421
68597838214
47545942850
36293143104
54027970696
58116547658
47274149030
40202238609
50326440847
37923589605
57289343152
59876610637
39890189192
59828813526
66661757888
55615091479
49486687769
51605676502
67789820903
69378737337
47839867389
62663385251
69336020624
59796524748
67860443531
53172651074
34892049906
46875594563
68380342861
68877410953
68996919693
61918940645
42637814099
40117505394
48044945246
68869518055
68703099351
38890599461
62715970240
52036621387
62442993287
66642357946
57688067984
